CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
203232,29,Enquiry,1,17,Salaried,Female,3,4,Deluxe,3,Unmarried,5,0,4,1,2,Manager,22338,0
203233,45,Enquiry,2,7,SmallBusiness,Male,4,5,Standard,5,Divorced,2,0,4,1,1,Senior Manager,29160,1
203234,34,Enquiry,1,12,Salaried,Male,3,5,Standard,3,Married,6,0,3,0,1,Senior Manager,25797,0
203235,36,Enquiry,3,11,Large Business,Male,3,4,Standard,5,Unmarried,2,1,4,1,2,Senior Manager,28260,1
203236,34,Company Invited,1,36,SmallBusiness,Female,3,5,Deluxe,3,Unmarried,3,0,5,1,1,Manager,23186,1
203237,29,Enquiry,1,22,Salaried,Male,3,4,Basic,3,Married,3,0,4,1,2,Executive,20885,0
203238,35,Company Invited,1,10,Salaried,Male,3,4,Deluxe,3,Unmarried,2,0,2,1,1,Manager,26434,0
203239,38,Enquiry,3,17,Salaried,Female,3,5,Deluxe,3,Married,4,1,4,0,1,Manager,25372,0
203240,26,Enquiry,1,11,Large Business,Male,3,4,Basic,3,Divorced,3,1,3,1,1,Executive,22369,1
203241,27,Enquiry,1,28,SmallBusiness,Male,3,4,Basic,3,Married,3,0,5,1,2,Executive,21055,1
203242,34,Enquiry,1,32,SmallBusiness,Male,3,5,Basic,4,Single,6,1,4,0,1,Executive,20991,1
203243,43,Enquiry,1,9,SmallBusiness,Male,3,4,Super Deluxe,5,Divorced,,0,3,1,2,AVP,36343,0
203244,29,Company Invited,1,7,SmallBusiness,Male,3,5,Basic,4,Married,3,0,4,0,1,Executive,21274,1
203245,51,Company Invited,3,7,Salaried,Male,3,4,Deluxe,3,Unmarried,5,1,2,0,1,Manager,23406,1
203246,34,Company Invited,3,14,Salaried,Female,2,4,Deluxe,4,Divorced,2,0,4,1,1,Manager,22980,0
203247,35,Company Invited,1,10,Salaried,Male,3,5,Basic,3,Divorced,5,0,2,1,1,Executive,21657,0
203248,49,Company Invited,1,7,SmallBusiness,Male,3,2,Super Deluxe,3,Single,4,0,2,0,1,AVP,35563,0
203249,46,Company Invited,3,16,Salaried,Female,4,5,Deluxe,3,Divorced,3,0,3,0,1,Manager,24271,0
203250,53,Enquiry,1,14,Salaried,Male,3,4,Standard,4,Single,2,0,3,1,2,Senior Manager,29123,0
203251,39,Enquiry,3,17,SmallBusiness,Male,4,5,Standard,3,Married,2,1,3,1,1,Senior Manager,27418,0
203252,30,Enquiry,1,35,Salaried,Female,4,4,Basic,3,Married,6,0,5,0,2,Executive,21192,0
203253,29,Enquiry,1,10,SmallBusiness,Female,4,4,Standard,4,Married,2,0,4,0,1,Senior Manager,26333,0
203254,47,Enquiry,3,10,SmallBusiness,Male,3,4,Super Deluxe,3,Divorced,,0,2,1,1,AVP,36143,0
203255,39,Enquiry,3,9,SmallBusiness,Male,3,4,Standard,4,Unmarried,2,0,4,1,1,Senior Manager,26029,0
203256,44,Company Invited,1,34,Salaried,Female,3,4,Standard,5,Divorced,2,0,4,0,1,Senior Manager,29498,0
203257,40,Company Invited,1,9,Salaried,Male,3,4,Super Deluxe,3,Married,2,0,3,1,1,AVP,30847,1
203258,41,Enquiry,1,21,SmallBusiness,Male,3,5,King,3,Single,3,0,3,1,2,VP,38304,0
203259,22,Enquiry,1,7,Large Business,Female,4,5,Basic,4,Single,3,1,5,0,3,Executive,20748,0
203260,40,Company Invited,1,16,Salaried,Male,4,4,Deluxe,4,Unmarried,22,0,2,1,1,Manager,25460,0
203261,37,Company Invited,1,25,Salaried,Male,4,4,Deluxe,3,Unmarried,4,0,3,1,1,Manager,26457,0
203262,32,Company Invited,3,27,Salaried,Male,4,2,Basic,3,Divorced,2,0,5,1,2,Executive,21469,0
203263,29,Enquiry,1,9,Salaried,Male,4,5,Basic,4,Divorced,2,0,2,0,3,Executive,21879,0
203264,36,Company Invited,3,18,SmallBusiness,Male,3,4,Deluxe,3,Married,3,0,5,0,1,Manager,23646,0
203265,50,Enquiry,3,15,Large Business,Male,3,5,Super Deluxe,4,Divorced,8,0,4,1,1,AVP,31798,0
203266,35,Company Invited,1,9,Salaried,Male,4,4,Deluxe,3,Unmarried,4,0,4,1,3,Manager,22711,0
203267,30,Company Invited,1,17,Salaried,Female,4,4,Basic,4,Married,2,0,5,1,1,Executive,21969,0
203268,43,Enquiry,1,36,SmallBusiness,Male,3,6,Deluxe,3,Unmarried,6,0,3,1,1,Manager,22950,0
203269,30,Enquiry,1,15,SmallBusiness,Male,4,5,Deluxe,3,Divorced,3,1,3,0,1,Manager,23734,0
203270,39,Enquiry,2,7,Salaried,Male,3,2,Basic,3,Divorced,3,0,4,1,1,Executive,21522,0
203271,29,Company Invited,1,13,Salaried,Male,3,5,Basic,3,Married,3,1,4,1,1,Executive,21381,0
203272,19,Company Invited,1,15,SmallBusiness,Male,4,4,Basic,3,Single,3,0,5,0,1,Executive,20582,1
203273,34,Enquiry,3,16,SmallBusiness,Fe Male,4,4,Deluxe,5,Unmarried,2,1,3,0,2,Manager,26902,1
203274,42,Enquiry,1,19,Salaried,Male,3,4,Basic,3,Divorced,5,1,3,1,1,Executive,23444,0
203275,32,Company Invited,1,22,SmallBusiness,Male,4,4,Basic,3,Divorced,3,0,4,1,3,Executive,21288,1
203276,38,Enquiry,1,32,SmallBusiness,Female,3,5,Deluxe,3,Married,2,0,3,0,2,Manager,24409,0
203277,28,Enquiry,1,13,Salaried,Male,3,5,Basic,3,Divorced,3,0,2,1,2,Executive,21217,0
203278,35,Enquiry,3,16,Salaried,Female,4,4,Deluxe,3,Divorced,3,0,2,1,3,Manager,24392,0
203279,36,Enquiry,2,15,Large Business,Male,4,4,Basic,3,Unmarried,3,0,5,0,2,Executive,23001,0
203280,30,Enquiry,3,30,Salaried,Female,3,5,Standard,5,Divorced,3,0,3,0,1,Senior Manager,26014,1
203281,41,Company Invited,1,16,SmallBusiness,Female,3,4,Standard,3,Single,2,0,4,0,1,Senior Manager,32177,0
203282,43,Company Invited,3,19,Salaried,Male,3,4,Super Deluxe,5,Single,2,1,5,1,2,AVP,32436,1
203283,43,Enquiry,3,11,SmallBusiness,Male,3,4,Deluxe,5,Unmarried,2,0,5,1,2,Manager,23833,0
203284,36,Enquiry,1,7,SmallBusiness,Male,3,5,Basic,3,Divorced,8,0,2,1,2,Executive,20936,0
203285,25,Enquiry,1,31,SmallBusiness,Male,3,4,Basic,4,Unmarried,2,0,5,1,1,Executive,22275,0
203286,29,Enquiry,1,19,Salaried,Female,4,4,Basic,3,Divorced,3,1,4,1,1,Executive,21193,1
203287,27,Enquiry,1,10,SmallBusiness,Male,3,2,Basic,3,Divorced,3,0,5,1,2,Executive,23098,0
203288,31,Enquiry,3,17,SmallBusiness,Male,4,5,Deluxe,3,Divorced,3,0,2,1,1,Manager,25256,0
203289,41,Company Invited,1,33,SmallBusiness,Female,4,5,Deluxe,3,Divorced,5,1,2,1,1,Manager,23100,0
203290,36,Enquiry,1,9,Salaried,Male,3,5,Standard,4,Married,4,0,4,1,1,Senior Manager,28952,0
203291,35,Company Invited,1,7,SmallBusiness,Male,4,5,Deluxe,5,Unmarried,2,0,2,1,3,Manager,24021,0
203292,36,Company Invited,1,11,Salaried,Male,3,5,Basic,3,Divorced,3,0,2,1,1,Executive,21054,0
203293,44,Enquiry,3,16,SmallBusiness,Fe Male,3,6,Deluxe,3,Unmarried,2,0,2,1,2,Manager,24024,1
203294,33,Company Invited,3,9,Salaried,Female,4,4,Basic,5,Married,3,0,3,0,2,Executive,21505,0
203295,57,Enquiry,1,11,Large Business,Female,4,4,King,,Married,6,0,4,0,3,VP,38621,0
203296,30,Enquiry,1,13,SmallBusiness,Female,3,4,Basic,3,Divorced,3,0,3,0,1,Executive,21809,0
203297,20,Enquiry,1,16,Salaried,Male,3,4,Basic,5,Single,3,0,3,0,1,Executive,21230,0
203298,46,Enquiry,1,14,SmallBusiness,Female,3,4,Basic,3,Divorced,6,1,3,1,1,Executive,23155,0
203299,38,Enquiry,1,7,Salaried,Female,3,5,Deluxe,3,Divorced,3,0,2,1,2,Manager,25152,0
203300,21,Enquiry,1,10,Salaried,Male,3,5,Basic,3,Unmarried,3,0,3,0,2,Executive,21711,0
203301,45,Enquiry,1,17,Salaried,Male,4,4,Basic,3,Unmarried,3,1,3,1,3,Executive,21614,1
203302,54,Enquiry,1,14,SmallBusiness,Female,3,4,King,3,Married,,0,2,1,1,VP,37284,0
203303,30,Enquiry,1,22,Salaried,Female,4,6,Basic,3,Divorced,2,1,5,1,1,Executive,20846,0
203304,23,Company Invited,1,10,Salaried,Male,3,5,Basic,3,Divorced,2,1,3,0,1,Executive,21531,1
203305,47,Enquiry,3,9,SmallBusiness,Female,4,4,Super Deluxe,5,Divorced,,0,2,1,1,AVP,35726,0
203306,45,Company Invited,1,24,Salaried,Male,4,6,Basic,3,Single,4,0,4,1,1,Executive,20968,0
203307,34,Enquiry,2,9,Salaried,Male,3,4,Basic,3,Divorced,3,0,2,0,1,Executive,22278,0
203308,42,Company Invited,1,12,Salaried,Male,4,5,Basic,5,Married,8,0,3,1,1,Executive,20785,1
203309,31,Enquiry,3,36,Salaried,Male,4,4,Deluxe,5,Married,2,0,2,1,2,Manager,22793,0
203310,41,Company Invited,3,9,SmallBusiness,Male,4,4,Deluxe,4,Divorced,7,0,4,1,3,Manager,23005,0
203311,51,Company Invited,1,9,SmallBusiness,Female,2,4,Super Deluxe,5,Divorced,,0,3,1,1,AVP,36534,0
203312,29,Enquiry,1,26,SmallBusiness,Male,4,5,Basic,5,Divorced,3,0,3,1,3,Executive,21874,0
203313,47,Enquiry,1,22,Salaried,Male,3,4,King,4,Divorced,,0,3,1,2,VP,37759,0
203314,36,Enquiry,3,24,Salaried,Male,4,4,Deluxe,5,Divorced,5,1,3,1,2,Manager,27644,0
203315,25,Enquiry,1,24,Salaried,Female,4,4,Basic,4,Divorced,3,0,2,0,2,Executive,20888,1
203316,34,Company Invited,3,32,SmallBusiness,Female,3,4,Deluxe,3,Divorced,3,0,3,0,2,Manager,23217,0
203317,37,Enquiry,1,13,Salaried,Male,3,6,Basic,3,Married,3,0,2,0,1,Executive,21419,0
203318,31,Enquiry,1,14,Salaried,Male,3,4,Deluxe,3,Married,3,0,5,1,2,Manager,22169,0
203319,45,Enquiry,1,36,Salaried,Male,3,4,Deluxe,3,Unmarried,3,0,5,1,2,Manager,23219,0
203320,21,Enquiry,3,28,SmallBusiness,Male,3,2,Basic,3,Unmarried,3,0,3,0,1,Executive,21356,0
203321,47,Enquiry,1,9,Large Business,Male,3,4,Deluxe,3,Married,4,0,2,1,1,Manager,26057,0
203322,43,Company Invited,2,9,SmallBusiness,Male,4,2,Deluxe,5,Divorced,2,0,2,0,3,Manager,24950,0
203323,61,Enquiry,3,14,SmallBusiness,Male,3,2,Deluxe,3,Married,2,1,5,0,1,Manager,23898,0
203324,33,Company Invited,1,20,Salaried,Female,4,5,Basic,4,Divorced,3,0,5,0,1,Executive,21421,0
203325,33,Company Invited,1,9,Salaried,Fe Male,3,4,Deluxe,3,Unmarried,6,1,5,1,2,Manager,23676,0
203326,37,Enquiry,1,7,Large Business,Female,4,6,Standard,5,Married,4,1,2,1,3,Senior Manager,28930,0
203327,34,Enquiry,1,16,SmallBusiness,Male,3,4,Basic,3,Divorced,2,0,2,1,1,Executive,21459,0
203328,41,Enquiry,3,17,Large Business,Female,3,5,Deluxe,4,Married,2,0,5,1,1,Manager,25530,0
203329,26,Enquiry,3,17,Salaried,Male,3,4,Deluxe,3,Unmarried,2,0,2,0,2,Manager,23628,0
203330,31,Enquiry,1,7,SmallBusiness,Male,4,4,Basic,4,Divorced,2,1,4,1,3,Executive,22257,0
203331,43,Company Invited,1,33,SmallBusiness,Female,3,4,Standard,5,Divorced,5,1,3,0,2,Senior Manager,31869,0
203332,36,Company Invited,3,15,SmallBusiness,Female,4,5,Standard,3,Divorced,6,1,5,1,3,Senior Manager,29055,0
203333,28,Enquiry,1,21,Salaried,Male,3,4,Basic,5,Divorced,3,1,4,1,1,Executive,20913,0
203334,55,Company Invited,1,7,Salaried,Female,3,4,Standard,3,Married,2,0,5,1,2,Senior Manager,29180,0
203335,45,Enquiry,1,9,Salaried,Female,4,2,Basic,3,Divorced,3,0,4,1,1,Executive,20689,0
203336,20,Company Invited,1,17,SmallBusiness,Female,4,5,Basic,4,Single,3,1,5,1,2,Executive,20537,1
203337,30,Enquiry,1,7,Salaried,Female,4,4,Basic,3,Married,3,0,2,0,3,Executive,22438,0
203338,55,Enquiry,1,10,Salaried,Male,3,4,Super Deluxe,3,Divorced,,0,5,1,2,AVP,36457,0
203339,32,Enquiry,1,18,SmallBusiness,Male,4,4,Deluxe,5,Divorced,3,1,2,0,3,Manager,25511,0
203340,32,Enquiry,1,31,SmallBusiness,Fe Male,4,5,Deluxe,5,Unmarried,3,0,5,0,3,Manager,25490,0
203341,60,Enquiry,3,10,Salaried,Fe Male,3,5,Deluxe,3,Unmarried,7,0,3,0,1,Manager,23849,0
203342,44,Enquiry,1,10,Salaried,Male,4,6,King,,Divorced,5,0,5,1,3,VP,38418,0
203343,50,Enquiry,1,11,SmallBusiness,Male,3,5,King,3,Divorced,,0,3,0,1,VP,37389,0
203344,37,Company Invited,1,10,Large Business,Male,3,4,Basic,4,Divorced,3,0,3,1,2,Executive,22370,0
203345,49,Enquiry,1,9,Large Business,Male,4,2,Basic,4,Single,7,0,2,0,3,Executive,21237,0
203346,28,Enquiry,1,11,Salaried,Male,4,4,Basic,3,Married,3,0,4,1,2,Executive,21195,0
203347,30,Enquiry,1,14,Salaried,Male,3,4,Deluxe,3,Married,3,1,3,0,1,Manager,25301,0
203348,49,Enquiry,1,7,Salaried,Male,4,5,King,3,Single,,0,3,1,1,VP,36943,0
203349,30,Enquiry,1,7,Salaried,Female,3,5,Super Deluxe,3,Married,5,0,2,0,,AVP,34802,0
203350,35,Enquiry,1,27,Large Business,Female,3,2,Basic,3,Divorced,2,0,1,1,1,Executive,21263,0
203351,45,Enquiry,3,12,SmallBusiness,Male,3,4,King,4,Divorced,,0,5,1,2,VP,36891,0
203352,34,Enquiry,3,17,SmallBusiness,Male,3,2,Standard,3,Married,2,1,4,1,2,Senior Manager,27058,0
203353,20,Enquiry,1,32,Salaried,Female,3,2,Basic,3,Unmarried,3,1,5,1,1,Executive,21672,0
203354,24,Enquiry,1,7,Salaried,Male,3,4,Basic,3,Divorced,3,0,4,0,2,Executive,19901,0
203355,26,Company Invited,3,,Salaried,Male,4,6,Basic,3,Single,3,1,1,1,2,Executive,19796,1
203356,27,Enquiry,1,11,Salaried,Male,3,4,Basic,3,Unmarried,3,1,1,0,1,Executive,21553,0
203357,46,Enquiry,3,9,SmallBusiness,Female,4,6,King,4,Single,,1,5,0,3,VP,37502,1
203358,56,Company Invited,1,15,SmallBusiness,Male,3,5,Super Deluxe,4,Married,3,1,3,1,2,AVP,32255,0
203359,22,Company Invited,1,17,Salaried,Female,3,5,Basic,3,Unmarried,3,0,4,1,1,Executive,21303,1
203360,47,Enquiry,3,11,SmallBusiness,Female,3,5,King,4,Divorced,,0,5,1,1,VP,37467,0
203361,35,Enquiry,3,9,SmallBusiness,Female,3,4,Deluxe,5,Unmarried,2,1,3,1,1,Manager,23216,0
203362,52,Company Invited,3,16,Salaried,Male,3,4,King,,Married,6,1,4,1,2,VP,38525,0
203363,60,Enquiry,1,25,SmallBusiness,Male,4,4,Standard,3,Single,8,0,3,1,2,Senior Manager,29190,0
203364,35,Company Invited,1,26,SmallBusiness,Female,3,4,Deluxe,4,Married,6,0,3,1,1,Manager,23122,0
203365,29,Company Invited,1,7,SmallBusiness,Male,3,4,Basic,3,Single,2,1,4,0,1,Executive,20832,0
203366,45,Enquiry,1,11,Salaried,Male,4,2,King,5,Married,,0,5,1,3,VP,37868,0
203367,35,Company Invited,2,18,Salaried,Male,3,5,Deluxe,4,Divorced,6,0,5,0,2,Manager,23168,0
203368,36,Enquiry,1,13,Salaried,Male,4,4,Basic,3,Divorced,2,1,3,1,2,Executive,22184,0
203369,43,Enquiry,1,14,SmallBusiness,Female,4,2,Deluxe,4,Divorced,8,1,1,0,1,Manager,21050,0
203370,44,Enquiry,3,11,SmallBusiness,Female,3,5,Standard,3,Single,5,0,3,1,1,Senior Manager,28909,0
203371,37,Enquiry,1,9,Salaried,Fe Male,3,4,Deluxe,4,Unmarried,2,1,3,1,1,Manager,24088,0
203372,45,Enquiry,1,22,SmallBusiness,Female,4,4,Standard,3,Divorced,3,0,3,0,2,Senior Manager,26656,1
203373,29,Company Invited,1,9,Salaried,Male,3,5,Basic,3,Divorced,3,1,4,1,1,Executive,22545,0
203374,52,Company Invited,1,13,SmallBusiness,Female,3,5,Basic,3,Unmarried,2,0,5,1,2,Executive,21516,0
203375,31,Company Invited,1,16,SmallBusiness,Female,4,4,Deluxe,3,Unmarried,2,1,3,1,3,Manager,23373,0
203376,30,Enquiry,1,14,Large Business,Female,3,4,Basic,3,Married,5,1,4,1,2,Executive,22017,1
203377,29,Enquiry,1,7,Large Business,Male,3,4,Basic,5,Single,4,0,4,0,1,Executive,20758,0
203378,26,Enquiry,1,7,SmallBusiness,Female,3,4,Basic,4,Single,3,0,3,1,1,Executive,20774,0
203379,33,Enquiry,3,15,SmallBusiness,Male,3,2,Deluxe,3,Divorced,3,0,5,0,1,Manager,24887,0
203380,46,Company Invited,1,32,SmallBusiness,Female,3,4,King,4,Single,,0,4,1,2,VP,36739,0
203381,40,Enquiry,1,20,SmallBusiness,Female,4,5,Super Deluxe,4,Married,,1,3,1,3,AVP,35801,0
203382,59,Enquiry,1,30,Salaried,Male,3,4,Basic,3,Married,3,0,3,1,2,Executive,21050,0
203383,33,Enquiry,1,14,Salaried,Male,4,4,Deluxe,3,Divorced,3,0,3,1,2,Manager,23561,1
203384,40,Enquiry,1,30,SmallBusiness,Male,4,4,Basic,5,Unmarried,2,0,3,0,3,Executive,22582,1
203385,31,Enquiry,1,13,Large Business,Female,3,5,Deluxe,3,Divorced,2,0,4,1,2,Manager,23305,0
203386,37,Enquiry,1,17,Large Business,Female,4,4,Standard,3,Divorced,5,0,3,0,3,Senior Manager,25772,0
203387,47,Enquiry,2,7,Salaried,Female,3,4,Basic,5,Unmarried,8,0,5,1,1,Executive,22101,0
203388,29,Company Invited,1,7,Salaried,Female,3,6,Deluxe,3,Divorced,2,0,3,1,1,Manager,25352,0
203389,51,Enquiry,1,35,Salaried,Female,3,4,Super Deluxe,5,Divorced,6,1,5,0,,AVP,35558,0
203390,41,Enquiry,3,32,SmallBusiness,Male,3,5,Standard,4,Unmarried,4,1,5,0,2,Senior Manager,27772,1
203391,53,Enquiry,3,12,Salaried,Male,4,4,Standard,4,Unmarried,2,1,4,1,2,Senior Manager,27124,1
203392,31,Enquiry,1,24,SmallBusiness,Female,4,4,Standard,5,Divorced,3,1,4,0,3,Senior Manager,30594,0
203393,40,Enquiry,1,25,Salaried,Male,3,4,Deluxe,3,Unmarried,2,0,3,0,1,Manager,23212,0
203394,32,Company Invited,3,9,Salaried,Female,3,4,Standard,3,Married,3,1,1,1,1,Senior Manager,28530,0
203395,42,Company Invited,3,17,SmallBusiness,Male,3,6,Deluxe,4,Unmarried,3,0,1,1,1,Manager,24829,0
203396,32,Company Invited,3,7,Salaried,Female,3,4,Basic,4,Single,3,1,5,1,2,Executive,20980,1
203397,45,Enquiry,1,10,Salaried,Male,3,4,Basic,5,Divorced,6,0,5,1,2,Executive,21040,1
203398,43,Company Invited,1,9,Salaried,Male,3,4,Super Deluxe,3,Divorced,,1,4,0,2,AVP,36539,0
203399,56,Enquiry,1,9,SmallBusiness,Female,3,6,King,3,Divorced,,0,4,1,2,VP,37865,0
203400,57,Enquiry,2,15,Salaried,Male,3,4,King,,Single,8,0,4,1,1,VP,38395,0
203401,41,Company Invited,1,23,Salaried,Male,4,4,Basic,3,Married,2,0,3,1,3,Executive,22222,0
203402,35,Enquiry,1,16,Salaried,Male,3,4,Standard,3,Married,2,0,5,1,2,Senior Manager,27178,0
203403,41,Enquiry,1,9,Salaried,Male,4,4,Deluxe,3,Unmarried,3,0,3,1,3,Manager,23339,0
203404,42,Company Invited,3,7,SmallBusiness,Female,4,4,Deluxe,5,Married,2,0,3,0,2,Manager,22781,0
203405,36,Company Invited,1,11,Salaried,Male,3,4,Deluxe,3,Unmarried,3,1,1,1,2,Manager,22927,0
203406,52,Enquiry,2,12,Salaried,Male,3,4,Super Deluxe,4,Married,3,1,3,1,2,AVP,32704,0
203407,39,Enquiry,3,9,Salaried,Female,3,4,Deluxe,5,Married,5,0,4,0,2,Manager,25571,0
203408,35,Enquiry,3,22,SmallBusiness,Fe Male,4,4,Deluxe,5,Unmarried,3,0,1,1,3,Manager,24803,0
203409,26,Enquiry,1,26,SmallBusiness,Male,4,4,Basic,3,Divorced,5,0,5,1,3,Executive,22347,0
203410,59,Enquiry,1,14,SmallBusiness,Female,3,5,Standard,5,Divorced,2,1,4,1,1,Senior Manager,28686,1
203411,41,Enquiry,1,7,Salaried,Male,3,4,Basic,4,Divorced,5,0,1,1,2,Executive,21065,0
203412,37,Company Invited,3,14,SmallBusiness,Female,3,2,Deluxe,5,Divorced,4,0,1,1,1,Manager,23317,0
203413,49,Enquiry,1,11,Salaried,Male,3,4,Standard,3,Unmarried,3,0,5,1,2,Senior Manager,26576,0
203414,28,Enquiry,3,18,SmallBusiness,Female,4,2,Basic,3,Divorced,2,0,3,1,2,Executive,21212,0
203415,52,Enquiry,1,18,Large Business,Female,3,5,Super Deluxe,4,Single,5,0,1,0,2,AVP,31820,0
203416,19,Company Invited,1,7,Salaried,Female,4,4,Basic,3,Single,3,0,5,1,2,Executive,20289,0
203417,36,Enquiry,1,7,SmallBusiness,Female,3,5,Deluxe,3,Divorced,2,0,1,1,2,Manager,24041,0
203418,28,Company Invited,3,9,Salaried,Male,3,6,Deluxe,3,Unmarried,5,0,4,1,2,Manager,23749,0
203419,56,Enquiry,3,20,SmallBusiness,Male,3,2,Super Deluxe,3,Single,8,1,3,1,2,AVP,32373,1
203420,57,Enquiry,1,30,Salaried,Male,4,4,Super Deluxe,4,Divorced,6,1,4,1,3,AVP,32080,0
203421,35,Company Invited,1,33,Large Business,Female,4,5,Basic,3,Married,3,0,1,1,1,Executive,20707,0
203422,41,Enquiry,1,9,SmallBusiness,Female,3,2,Deluxe,3,Married,7,0,3,1,1,Manager,25055,0
203423,35,Enquiry,1,36,SmallBusiness,Male,3,4,Deluxe,3,Divorced,6,0,3,0,1,Manager,24107,0
203424,32,Company Invited,3,9,Salaried,Female,3,5,Basic,3,Unmarried,2,0,5,0,2,Executive,21463,1
203425,36,Company Invited,3,25,SmallBusiness,Female,4,4,Deluxe,3,Divorced,2,1,5,1,3,Manager,23292,1
203426,39,Company Invited,1,14,Salaried,Male,3,2,Basic,3,Married,3,0,3,0,1,Executive,21288,0
203427,35,Enquiry,1,9,Large Business,Fe Male,4,4,Deluxe,3,Unmarried,3,0,5,1,2,Manager,25365,0
203428,29,Enquiry,3,33,Salaried,Male,3,5,Deluxe,5,Divorced,3,0,4,1,1,Manager,23402,0
203429,32,Enquiry,1,29,SmallBusiness,Male,4,4,Deluxe,3,Divorced,3,1,5,1,1,Manager,24857,1
203430,40,Enquiry,3,28,Salaried,Male,3,5,Deluxe,3,Divorced,5,1,1,0,2,Manager,24798,0
203431,52,Company Invited,3,9,SmallBusiness,Male,3,4,Standard,4,Divorced,4,0,4,0,1,Senior Manager,29274,0
203432,42,Company Invited,1,29,Salaried,Female,4,4,Deluxe,3,Married,5,1,5,0,1,Manager,24145,0
203433,38,Enquiry,1,11,Salaried,Male,3,4,Basic,3,Divorced,2,1,5,1,2,Executive,21674,0
203434,34,Company Invited,3,12,Salaried,Male,4,4,Deluxe,3,Divorced,8,0,1,1,3,Manager,28676,0
203435,33,Enquiry,3,9,SmallBusiness,Male,3,4,Deluxe,4,Divorced,2,1,1,0,2,Manager,22756,0
203436,40,Company Invited,1,32,Salaried,Male,4,4,Standard,3,Divorced,5,0,1,0,1,Senior Manager,29598,0
203437,26,Enquiry,3,25,Salaried,Male,4,2,Deluxe,3,Divorced,4,0,1,0,1,Manager,24910,0
203438,53,Company Invited,1,35,SmallBusiness,Female,3,2,Super Deluxe,3,Divorced,4,1,4,0,1,AVP,31925,0
203439,44,Enquiry,1,13,SmallBusiness,Female,4,5,Deluxe,3,Unmarried,3,1,4,1,2,Manager,22759,0
203440,28,Enquiry,3,17,SmallBusiness,Female,4,5,Deluxe,3,Divorced,3,1,3,1,3,Manager,24447,0
203441,28,Enquiry,1,24,Salaried,Female,3,4,Basic,3,Single,3,1,5,1,1,Executive,21072,1
203442,27,Enquiry,1,9,SmallBusiness,Male,3,5,Basic,3,Unmarried,2,0,3,0,1,Executive,22582,0
203443,43,Enquiry,2,17,Salaried,Female,3,4,Super Deluxe,5,Divorced,2,0,3,0,,AVP,35477,0
203444,53,Enquiry,1,15,Salaried,Female,3,4,Basic,5,Divorced,2,0,1,1,2,Executive,21628,0
203445,38,Enquiry,1,18,SmallBusiness,Female,4,4,Basic,3,Unmarried,6,0,3,0,2,Executive,22307,0
203446,36,Company Invited,1,25,Salaried,Male,3,4,Standard,3,Unmarried,4,0,3,0,1,Senior Manager,28040,0
203447,26,Enquiry,1,7,Large Business,Male,3,4,Basic,3,Divorced,6,0,5,1,2,Executive,21907,0
203448,27,Enquiry,1,14,Salaried,Male,4,2,Basic,5,Unmarried,2,0,1,1,1,Executive,22256,0
203449,30,Enquiry,2,24,Salaried,Male,3,5,Standard,5,Unmarried,3,0,3,0,1,Senior Manager,26666,0
203450,50,Company Invited,1,35,Salaried,Male,4,5,Deluxe,5,Unmarried,5,0,3,0,2,Manager,22962,1
203451,30,Company Invited,1,21,Salaried,Fe Male,3,4,Standard,3,Unmarried,2,1,5,1,1,Senior Manager,26231,1
203452,55,Enquiry,1,7,SmallBusiness,Female,3,4,Super Deluxe,3,Single,,0,4,1,2,AVP,36006,0
203453,59,Enquiry,1,7,SmallBusiness,Female,4,4,King,,Divorced,5,1,1,1,3,VP,38379,0
203454,56,Enquiry,1,7,SmallBusiness,Male,3,2,Super Deluxe,3,Married,4,0,5,1,1,AVP,33410,0
203455,37,Enquiry,3,10,SmallBusiness,Fe Male,3,4,Deluxe,4,Unmarried,5,1,4,0,2,Manager,27956,0
203456,32,Company Invited,3,7,Salaried,Female,3,,Basic,3,Single,3,0,3,1,2,Executive,20037,1
203457,31,Enquiry,3,14,SmallBusiness,Female,4,4,Deluxe,5,Married,2,0,3,1,1,Manager,23457,0
203458,32,Enquiry,1,15,Salaried,Female,4,4,Super Deluxe,4,Single,5,0,1,1,,AVP,35100,0
203459,35,Company Invited,1,7,Salaried,Male,4,4,Basic,5,Married,7,0,1,1,3,Executive,21674,0
203460,32,Enquiry,1,15,Salaried,Female,3,,Basic,4,Single,3,0,4,0,2,Executive,19939,1
203461,28,Enquiry,1,18,Salaried,Male,4,4,Basic,5,Divorced,2,0,5,1,3,Executive,20777,0
203462,37,Enquiry,1,11,Salaried,Male,3,5,Deluxe,3,Unmarried,3,0,5,1,2,Manager,24488,0
203463,37,Enquiry,3,23,SmallBusiness,Female,4,5,Deluxe,5,Divorced,6,0,5,1,1,Manager,24325,0
203464,48,Enquiry,1,7,Large Business,Male,4,4,Basic,3,Divorced,2,0,3,1,1,Executive,22098,0
203465,26,Enquiry,3,16,Salaried,Male,4,5,Basic,5,Divorced,5,0,1,1,1,Executive,23078,1
