CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
202240,46,Enquiry,1,6,SmallBusiness,Male,2,3,King,3,Married,1,0,5,1,0,VP,34627,0
202241,54,Enquiry,3,8,Salaried,Female,2,4,Standard,3,Married,7,0,5,1,1,Senior Manager,25686,0
202242,56,Company Invited,1,15,SmallBusiness,Female,3,3,Basic,3,Married,3,0,1,1,0,Executive,17942,0
202243,36,Enquiry,1,18,SmallBusiness,Fe Male,2,4,Standard,3,Unmarried,1,0,1,1,0,Senior Manager,23858,0
202244,55,Company Invited,1,8,SmallBusiness,Male,2,4,Super Deluxe,5,Single,1,0,3,1,1,AVP,31756,0
202245,43,Enquiry,3,31,SmallBusiness,Male,3,4,Standard,3,Married,6,0,4,1,1,Senior Manager,25798,0
202246,20,Company Invited,3,15,SmallBusiness,Female,2,3,Basic,3,Single,2,1,4,1,0,Executive,17323,1
202247,21,Enquiry,1,16,Salaried,Female,2,4,Basic,5,Single,2,0,3,0,1,Executive,16416,1
202248,46,Enquiry,1,,Salaried,Female,3,4,Deluxe,5,Married,1,1,1,1,2,Manager,19615,0
202249,51,Enquiry,1,10,Salaried,Male,2,3,Basic,3,Married,1,1,1,0,0,Executive,17461,1
202250,28,Company Invited,1,30,Large Business,Male,3,4,Standard,5,Unmarried,2,0,1,1,1,Senior Manager,23722,1
202251,,Enquiry,1,6,SmallBusiness,Male,2,4,Basic,5,Married,2,0,3,1,1,Executive,,0
202252,30,Enquiry,1,26,Salaried,Male,2,3,Deluxe,5,Married,1,0,4,0,1,Manager,24957,0
202253,,Enquiry,1,13,Large Business,Female,2,1,Basic,3,Married,2,0,3,0,0,Executive,18376,0
202254,38,Enquiry,1,23,Salaried,Female,3,4,Standard,3,Married,1,0,1,1,2,Senior Manager,23823,0
202255,40,Enquiry,1,26,Large Business,Male,3,3,Standard,3,Married,5,0,3,1,1,Senior Manager,25322,0
202256,27,Company Invited,1,,Salaried,Male,2,5,Basic,3,Married,2,0,1,1,1,Executive,19621,0
202257,55,Company Invited,1,8,Salaried,Male,3,3,Standard,4,Married,4,0,1,0,1,Senior Manager,25976,0
202258,,Enquiry,1,16,Salaried,Female,2,3,Deluxe,3,Single,4,0,4,0,1,Manager,18660,0
202259,44,Enquiry,2,6,SmallBusiness,Male,3,4,Standard,5,Married,1,0,4,1,0,Senior Manager,25482,1
202260,33,Enquiry,1,11,Salaried,Male,2,4,Standard,3,Married,5,0,3,1,1,Senior Manager,22119,0
202261,35,Enquiry,3,10,Large Business,Male,2,3,Standard,5,Unmarried,1,1,4,1,1,Senior Manager,24582,1
202262,33,Company Invited,1,,SmallBusiness,Female,2,4,Deluxe,3,Single,2,0,5,1,0,Manager,19508,1
202263,28,Enquiry,1,21,Salaried,Male,2,3,Basic,3,Married,2,0,4,0,0,Executive,17207,0
202264,34,Company Invited,1,9,Salaried,Male,2,3,Deluxe,3,Unmarried,1,0,1,1,0,Manager,22756,0
202265,37,Enquiry,3,16,Salaried,Female,2,4,Deluxe,3,Married,3,1,4,1,1,Manager,21694,0
202266,,Enquiry,1,10,Large Business,Male,2,3,Basic,3,Married,2,1,3,1,1,Executive,18691,1
202267,26,Enquiry,1,27,SmallBusiness,Male,2,3,Basic,3,Married,2,0,5,1,0,Executive,17377,1
202268,33,Enquiry,1,31,SmallBusiness,Male,2,4,Basic,4,Single,5,1,4,1,0,Executive,17313,1
202269,42,Enquiry,1,8,SmallBusiness,Male,2,3,Super Deluxe,5,Married,1,0,3,1,0,AVP,32665,0
202270,28,Company Invited,1,6,SmallBusiness,Male,2,4,Basic,4,Married,2,0,4,1,0,Executive,17596,1
202271,50,Company Invited,3,,Salaried,Male,2,3,Deluxe,3,Single,4,1,1,1,1,Manager,19728,1
202272,33,Company Invited,3,,Salaried,Female,1,3,Deluxe,4,Married,1,0,4,0,0,Manager,,0
202273,34,Company Invited,1,9,Salaried,Male,2,4,Basic,3,Married,4,0,1,0,0,Executive,17979,0
202274,48,Company Invited,1,6,SmallBusiness,Male,2,1,Super Deluxe,3,Single,3,0,1,0,0,AVP,31885,0
202275,45,Company Invited,3,15,Salaried,Female,3,4,Deluxe,3,Married,2,0,3,1,2,Manager,20593,0
202276,52,Enquiry,1,5,Salaried,Male,2,3,Standard,4,Unmarried,1,0,3,1,1,Senior Manager,25445,0
202277,38,Enquiry,3,16,SmallBusiness,Male,3,4,Standard,3,Married,1,1,3,1,1,Senior Manager,23740,0
202278,29,Enquiry,1,34,Salaried,Female,3,3,Basic,3,Married,5,0,5,1,0,Executive,17514,0
202279,28,Enquiry,1,9,SmallBusiness,Female,3,3,Standard,4,Married,1,0,4,0,0,Senior Manager,22655,0
202280,46,Enquiry,3,9,SmallBusiness,Male,2,3,Super Deluxe,3,Married,4,0,1,1,0,AVP,32465,0
202281,38,Enquiry,3,8,SmallBusiness,Male,2,3,Standard,4,Unmarried,1,0,4,1,1,Senior Manager,22351,0
202282,43,Company Invited,1,33,Salaried,Female,2,3,Standard,5,Married,1,0,4,1,0,Senior Manager,25820,0
202283,39,Company Invited,1,8,Salaried,Male,2,3,Super Deluxe,3,Married,1,0,3,1,0,AVP,27169,1
202284,40,Enquiry,1,20,SmallBusiness,Male,2,4,King,3,Single,2,0,3,1,1,VP,34626,0
202285,21,Enquiry,1,6,Large Business,Female,3,4,Basic,4,Single,2,1,5,1,1,Executive,17070,0
202286,39,Company Invited,1,15,Salaried,Male,3,3,Deluxe,4,Unmarried,1,0,1,1,0,Manager,21782,0
202287,36,Company Invited,1,24,Salaried,Male,3,3,Deluxe,3,Unmarried,3,0,3,0,1,Manager,22779,0
202288,31,Company Invited,3,26,Salaried,Male,3,1,Basic,3,Married,1,0,5,1,0,Executive,17791,0
202289,28,Enquiry,1,8,Salaried,Male,3,4,Basic,4,Married,1,0,1,0,2,Executive,18201,0
202290,35,Company Invited,3,17,SmallBusiness,Male,2,,Deluxe,3,Married,2,0,5,1,1,Manager,19968,0
202291,49,Enquiry,3,14,Large Business,Male,2,4,Super Deluxe,4,Married,7,0,4,1,1,AVP,28120,0
202292,,Company Invited,1,8,Salaried,Male,3,3,Deluxe,3,Single,3,0,4,1,1,Manager,,0
202293,29,Company Invited,1,16,Salaried,Female,3,3,Basic,4,Married,1,0,5,0,0,Executive,18291,0
202294,42,Enquiry,1,,SmallBusiness,Male,2,5,Deluxe,3,Single,5,0,3,1,1,Manager,,0
202295,29,Enquiry,1,14,SmallBusiness,Male,3,4,Deluxe,3,Married,2,1,3,1,1,Manager,20056,0
202296,38,Enquiry,2,6,Salaried,Male,2,1,Basic,3,Married,2,0,4,1,0,Executive,17844,0
202297,28,Company Invited,1,12,Salaried,Male,2,4,Basic,3,Married,2,1,4,1,1,Executive,17703,0
202298,18,Company Invited,1,14,SmallBusiness,Male,3,3,Basic,3,Single,2,0,5,1,0,Executive,16904,1
202299,33,Enquiry,3,15,SmallBusiness,Female,3,3,Deluxe,5,Unmarried,1,1,3,0,0,Manager,23224,1
202300,41,Enquiry,1,,Salaried,Male,2,3,Basic,3,Married,4,1,3,1,0,Executive,19766,0
202301,31,Company Invited,1,21,SmallBusiness,Male,3,3,Basic,3,Married,2,0,4,1,0,Executive,17610,1
202302,37,Enquiry,1,31,SmallBusiness,Female,2,4,Deluxe,3,Married,1,0,3,1,0,Manager,20731,0
202303,27,Enquiry,1,12,Salaried,Male,2,4,Basic,3,Married,2,0,1,1,1,Executive,17539,0
202304,34,Enquiry,3,15,Salaried,Female,3,3,Deluxe,3,Married,2,0,1,0,0,Manager,20714,0
202305,35,Enquiry,2,,Large Business,Male,3,3,Basic,3,Single,2,0,5,0,1,Executive,,0
202306,29,Enquiry,3,29,Salaried,Female,2,4,Standard,5,Married,2,0,3,1,1,Senior Manager,22336,1
202307,40,Company Invited,1,15,SmallBusiness,Fe Male,2,3,Standard,3,Unmarried,1,0,4,1,1,Senior Manager,28499,0
202308,42,Company Invited,3,18,Salaried,Male,2,3,Super Deluxe,5,Single,1,1,5,1,1,AVP,28758,1
202309,42,Enquiry,3,10,SmallBusiness,Male,2,3,Deluxe,5,Single,1,0,5,1,0,Manager,20155,0
202310,35,Enquiry,1,6,SmallBusiness,Male,2,4,Basic,3,Married,7,0,1,1,1,Executive,17258,0
202311,,Enquiry,1,30,SmallBusiness,Male,2,3,Basic,4,Single,1,0,5,0,1,Executive,18597,0
202312,28,Enquiry,1,18,Salaried,Female,3,3,Basic,3,Married,2,1,4,1,1,Executive,17515,1
202313,26,,1,,SmallBusiness,Male,2,1,Basic,3,Married,2,0,5,1,1,Executive,,0
202314,30,Enquiry,3,16,SmallBusiness,Male,3,4,Deluxe,3,Married,2,0,1,0,1,Manager,21578,0
202315,40,Company Invited,1,,SmallBusiness,Female,3,4,Deluxe,3,Married,4,1,1,0,1,Manager,,0
202316,35,Enquiry,1,8,Salaried,Male,2,4,Standard,4,Married,3,0,4,1,0,Senior Manager,25274,0
202317,34,Company Invited,1,7,SmallBusiness,Male,3,4,Deluxe,5,Single,1,0,1,0,0,Manager,20343,0
202318,35,Company Invited,1,10,Salaried,Male,2,4,Basic,3,Married,2,0,1,1,1,Executive,17376,0
202319,43,Enquiry,3,15,SmallBusiness,Female,2,5,Deluxe,3,Single,1,0,1,0,0,Manager,20346,1
202320,32,Company Invited,3,8,Salaried,Female,3,3,Basic,5,Married,2,0,3,1,0,Executive,17827,0
202321,56,Enquiry,1,10,Large Business,Female,3,3,King,5,Married,5,0,4,1,,VP,34943,0
202322,29,Enquiry,1,12,SmallBusiness,Female,2,3,Basic,3,Married,2,0,3,0,1,Executive,18131,0
202323,19,Enquiry,1,15,Salaried,Male,2,3,Basic,5,Single,2,0,3,0,1,Executive,17552,0
202324,45,Enquiry,1,,SmallBusiness,Female,2,3,Basic,3,Married,5,1,3,0,1,Executive,,0
202325,37,Enquiry,1,7,Salaried,Female,2,4,Deluxe,3,Married,2,0,1,0,0,Manager,21474,0
202326,20,Enquiry,1,5,Salaried,Male,2,4,Basic,3,Single,2,0,3,0,0,Executive,18033,0
202327,44,Enquiry,1,16,Salaried,Male,3,3,Basic,3,Single,2,1,3,1,0,Executive,17936,1
202328,53,Enquiry,1,13,SmallBusiness,Female,2,3,King,3,Married,4,0,1,1,1,VP,33606,0
202329,29,Enquiry,1,21,Salaried,Female,3,5,Basic,3,Married,1,1,5,1,1,Executive,17168,0
202330,22,Company Invited,1,9,Salaried,Male,2,4,Basic,3,Married,1,1,3,0,1,Executive,17853,1
202331,46,Enquiry,3,8,SmallBusiness,Female,3,3,Super Deluxe,5,Married,1,0,1,1,1,AVP,32048,0
202332,44,Company Invited,1,23,Salaried,Male,3,5,Basic,3,Single,3,0,4,1,1,Executive,17290,0
202333,,Enquiry,2,8,Salaried,Male,3,3,Basic,3,Married,2,0,1,1,2,Executive,18600,0
202334,41,Company Invited,1,11,Salaried,Male,3,4,Basic,5,Married,7,0,3,0,1,Executive,17107,1
202335,,Enquiry,3,35,Salaried,Male,3,3,Deluxe,5,Married,1,0,1,1,0,Manager,,0
202336,40,Company Invited,3,,SmallBusiness,Male,3,3,Deluxe,4,Married,6,0,4,1,1,Manager,,0
202337,50,Company Invited,1,8,SmallBusiness,Female,1,3,Super Deluxe,5,Married,3,0,3,0,0,AVP,32856,0
202338,28,Enquiry,1,25,SmallBusiness,Male,3,4,Basic,5,Married,2,0,3,1,1,Executive,18196,0
202339,46,Enquiry,1,21,Salaried,Male,2,3,King,4,Married,6,0,3,1,1,VP,34081,0
202340,35,Enquiry,3,23,Salaried,Male,3,3,Deluxe,5,Married,4,1,3,0,2,Manager,23966,0
202341,24,Enquiry,1,23,Salaried,Female,3,3,Basic,4,Married,2,0,1,1,2,Executive,17210,1
202342,33,Company Invited,3,,SmallBusiness,Female,2,3,Deluxe,3,Married,2,0,3,0,1,Manager,19539,0
202343,36,Enquiry,1,12,Salaried,Male,2,5,Basic,3,Married,2,0,1,1,0,Executive,17741,0
202344,,Enquiry,1,13,Salaried,Male,2,3,Deluxe,3,Married,2,0,5,1,1,Manager,18491,0
202345,44,Enquiry,1,,Salaried,Male,2,3,Deluxe,3,Single,2,0,5,1,1,Manager,19541,0
202346,20,Enquiry,3,27,SmallBusiness,Male,2,1,Basic,3,Single,2,0,3,1,1,Executive,17678,0
202347,46,Enquiry,1,8,Large Business,Male,2,3,Deluxe,3,Married,3,0,1,0,0,Manager,22379,0
202348,42,Company Invited,2,8,SmallBusiness,Male,3,1,Deluxe,5,Married,1,0,1,1,1,Manager,21272,0
202349,60,Enquiry,3,13,SmallBusiness,Male,2,1,Deluxe,3,Married,1,1,5,0,0,Manager,20220,0
202350,32,Company Invited,1,19,Salaried,Female,3,4,Basic,4,Married,2,0,5,1,0,Executive,17743,0
202351,32,Company Invited,1,8,Salaried,Female,2,,Deluxe,3,Single,5,1,5,1,0,Manager,19998,0
202352,36,Enquiry,1,7,Large Business,Female,3,5,Standard,5,Married,3,1,1,1,0,Senior Manager,25252,0
202353,33,Enquiry,1,15,SmallBusiness,Male,2,3,Basic,3,Married,1,0,1,0,1,Executive,17781,0
202354,40,Enquiry,3,16,Large Business,Female,2,4,Deluxe,4,Married,1,0,5,1,1,Manager,21852,0
202355,25,Enquiry,3,16,Salaried,Male,2,,Deluxe,3,Single,1,0,1,1,0,Manager,19950,0
202356,,Enquiry,1,7,SmallBusiness,Male,3,3,Basic,4,Married,1,1,4,1,2,Executive,18579,0
202357,42,Company Invited,1,32,SmallBusiness,Female,2,3,Standard,5,Married,4,1,3,0,0,Senior Manager,28191,0
202358,35,Company Invited,3,14,SmallBusiness,Female,3,4,Standard,3,Married,5,1,5,1,2,Senior Manager,25377,0
202359,27,Enquiry,1,20,Salaried,Male,2,3,Basic,5,Married,2,1,4,1,0,Executive,17235,0
202360,54,Company Invited,1,7,Salaried,Female,2,3,Standard,3,Married,1,0,5,0,1,Senior Manager,25502,0
202361,44,Enquiry,1,8,Salaried,Female,3,1,Basic,3,Married,2,0,4,1,2,Executive,17011,0
202362,19,Company Invited,1,16,SmallBusiness,Female,3,4,Basic,4,Single,2,1,5,0,2,Executive,16859,1
202363,,Enquiry,1,7,Salaried,Female,3,3,Basic,3,Married,2,0,1,1,2,Executive,,0
202364,54,Enquiry,1,9,Salaried,Male,2,3,Super Deluxe,3,Married,4,0,5,0,0,AVP,32779,0
202365,31,Enquiry,1,17,SmallBusiness,Male,3,3,Deluxe,5,Married,2,1,1,1,1,Manager,21833,0
202366,31,Enquiry,1,30,SmallBusiness,Female,3,4,Deluxe,5,Unmarried,2,0,5,1,0,Manager,21812,0
202367,59,Enquiry,3,9,Salaried,Female,2,4,Deluxe,3,Single,6,0,3,0,0,Manager,20171,0
202368,43,Enquiry,1,9,Salaried,Male,3,5,King,3,Married,4,0,5,1,,VP,34740,0
202369,49,Enquiry,1,10,SmallBusiness,Male,2,4,King,3,Married,3,0,3,0,1,VP,33711,0
202370,,Company Invited,1,9,Large Business,Male,2,3,Basic,4,Married,2,0,3,0,1,Executive,18692,0
202371,48,Company Invited,3,30,Salaried,Male,3,5,Basic,3,Single,2,1,1,1,2,Executive,17559,1
202372,27,Enquiry,3,8,SmallBusiness,Female,3,5,King,4,Single,3,1,5,1,1,VP,17517,1
202373,29,Company Invited,1,16,Salaried,Female,2,4,Basic,3,Unmarried,2,0,4,1,0,Executive,21623,1
202374,48,Enquiry,1,21,SmallBusiness,Female,3,3,Standard,3,Married,2,0,3,0,0,Senior Manager,33265,1
202375,29,Enquiry,1,13,Large Business,Female,2,3,Basic,3,Married,4,1,4,1,0,Executive,31124,1
202376,34,Enquiry,1,13,Salaried,Male,3,3,Deluxe,3,Married,2,0,3,0,0,Manager,17585,1
202377,44,Enquiry,1,29,SmallBusiness,Male,3,3,Basic,5,Single,1,0,3,0,2,Executive,33213,1
202378,33,Enquiry,3,31,SmallBusiness,Male,2,4,Standard,4,Unmarried,3,1,5,1,0,Senior Manager,23380,1
202379,19,Enquiry,3,11,Salaried,Male,3,3,Standard,4,Single,1,1,4,1,0,Senior Manager,17994,1
202380,23,Company Invited,3,7,Salaried,Female,2,3,Basic,4,Single,2,1,5,1,1,Executive,16223,1
202381,25,Enquiry,1,9,Salaried,Male,2,3,Basic,5,Married,5,0,5,1,0,Executive,16118,1
202382,26,Enquiry,1,13,SmallBusiness,Female,2,4,Standard,5,Married,1,1,4,1,1,Senior Manager,17875,1
202383,45,Enquiry,3,19,SmallBusiness,Male,2,1,Super Deluxe,3,Single,7,1,3,1,0,AVP,33824,1
202384,55,Company Invited,3,8,Salaried,Fe Male,2,4,Basic,3,Single,1,0,5,0,0,Executive,28577,1
202385,21,Company Invited,3,24,SmallBusiness,Female,3,3,Deluxe,3,Married,1,1,5,0,1,Manager,17625,1
202386,46,Enquiry,1,28,SmallBusiness,Male,3,3,Deluxe,3,Married,2,1,5,1,2,Manager,33789,1
202387,34,Enquiry,1,,Salaried,Female,2,3,Basic,3,Single,2,1,5,1,0,Executive,19538,1
202388,51,Company Invited,1,34,Salaried,Male,3,4,Deluxe,5,Single,4,0,3,0,,Manager,34847,1
202389,59,Company Invited,1,20,Salaried,Fe Male,2,3,Standard,3,Unmarried,1,1,5,1,0,Senior Manager,25512,1
202390,34,Company Invited,3,,Salaried,Female,2,5,Basic,3,Single,2,0,3,0,1,Executive,,1
202391,28,Enquiry,1,14,Salaried,Female,2,4,Basic,4,Single,2,0,4,0,1,Executive,17154,1
202392,44,Enquiry,3,15,Salaried,Male,3,4,Basic,5,Married,4,0,1,1,2,Executive,34190,1
202393,34,Enquiry,3,,SmallBusiness,Male,2,3,Standard,3,Married,5,0,3,1,1,Senior Manager,19490,1
202394,,Company Invited,1,8,Salaried,Female,2,4,Basic,5,Single,3,1,3,0,0,Executive,18506,1
202395,42,Company Invited,1,7,Salaried,Female,3,1,Standard,4,Single,2,0,3,1,0,Senior Manager,17372,1
202396,43,Company Invited,1,8,Salaried,Male,3,3,Basic,3,Married,7,1,3,0,0,Executive,25231,1
202397,36,Enquiry,2,15,Large Business,Female,2,3,Basic,3,Married,2,0,1,1,0,Executive,20410,1
202398,44,Company Invited,3,7,Large Business,Male,3,3,Basic,3,Married,4,0,3,1,1,Executive,22978,1
202399,,Company Invited,3,19,Large Business,Female,2,3,Deluxe,4,Single,6,0,3,1,0,Manager,,1
202400,51,Enquiry,3,30,SmallBusiness,Female,2,4,Deluxe,4,Single,1,1,5,1,1,Manager,17838,1
202401,30,Company Invited,1,,SmallBusiness,Male,2,3,Basic,5,Single,3,1,3,0,1,Executive,19695,1
202402,29,Company Invited,1,8,SmallBusiness,Male,2,4,Basic,5,Single,1,0,4,1,1,Executive,18339,1
202403,28,Enquiry,1,7,Large Business,Male,3,4,Basic,5,Single,7,0,3,1,1,Executive,17080,1
202404,25,Enquiry,1,15,Salaried,Male,2,3,Basic,5,Single,4,0,1,1,0,Executive,17096,1
202405,32,Company Invited,1,9,Salaried,Female,2,3,Basic,3,Single,2,0,4,1,0,Executive,21209,1
202406,45,Enquiry,3,7,Salaried,Male,3,4,Deluxe,5,Married,2,0,4,1,2,Manager,33061,1
202407,39,Enquiry,1,8,Salaried,Female,3,3,Basic,5,Married,2,1,1,1,0,Executive,32123,1
202408,58,Enquiry,1,8,Large Business,Female,3,4,Standard,3,Married,1,0,5,0,0,Senior Manager,17372,1
202409,32,Enquiry,1,,SmallBusiness,Male,2,3,Deluxe,4,Married,5,0,4,1,1,Manager,19883,1
202410,,Enquiry,1,30,SmallBusiness,Male,2,3,Basic,4,Married,2,1,1,0,0,Executive,,1
202411,30,Company Invited,3,,SmallBusiness,Female,3,3,Basic,3,Single,2,1,5,1,1,Executive,19627,1
202412,36,Enquiry,3,16,SmallBusiness,Male,2,4,Standard,5,Married,1,0,5,0,0,Senior Manager,22094,1
202413,,Enquiry,3,21,SmallBusiness,Male,2,5,Deluxe,3,Married,7,1,1,0,1,Manager,18423,1
202414,28,Enquiry,1,13,Salaried,Male,3,3,Basic,5,Unmarried,4,1,3,0,2,Executive,21674,1
202415,50,Company Invited,3,18,Salaried,Male,2,3,Deluxe,3,Single,4,1,3,1,1,Manager,31880,1
202416,40,Enquiry,1,14,SmallBusiness,Male,3,4,Basic,3,Unmarried,2,1,4,1,2,Executive,24094,1
202417,52,Company Invited,3,13,SmallBusiness,Female,3,3,Basic,3,Married,3,1,4,1,2,Executive,23446,1
202418,30,Enquiry,1,8,Salaried,Male,3,3,Basic,4,Unmarried,2,0,3,0,0,Executive,26916,1
202419,39,Enquiry,3,,Salaried,Male,3,3,Basic,3,Married,2,1,1,1,2,Executive,19534,1
202420,31,Enquiry,2,28,Salaried,Male,2,5,Basic,3,Married,2,0,1,0,1,Executive,24852,1
202421,41,Company Invited,3,15,Salaried,Male,2,5,Super Deluxe,3,Married,1,0,5,1,1,AVP,21151,1
202422,31,Enquiry,3,19,SmallBusiness,Male,3,4,Deluxe,5,Married,6,1,1,1,0,Manager,17302,1
202423,44,Enquiry,3,7,Salaried,Male,2,5,Deluxe,4,Single,7,0,3,0,1,Manager,17362,1
202424,42,Company Invited,2,14,Salaried,Female,3,4,Basic,3,Married,7,0,5,1,1,Executive,32861,1
202425,55,Enquiry,3,15,SmallBusiness,Female,2,5,Basic,4,Single,2,0,1,1,1,Executive,34187,1
202426,56,Enquiry,3,22,Salaried,Female,3,3,Standard,5,Single,3,1,5,1,,Senior Manager,34717,1
202427,,Enquiry,3,22,SmallBusiness,Male,3,3,Standard,3,Married,3,0,5,0,1,Senior Manager,18544,1
202428,34,Company Invited,1,23,Large Business,Male,2,4,Basic,3,Married,1,1,5,1,1,Executive,23500,1
202429,40,Enquiry,3,,SmallBusiness,Male,2,3,Basic,4,Single,2,0,5,0,0,Executive,19661,1
202430,,Enquiry,1,14,SmallBusiness,Female,3,3,Basic,5,Married,2,1,3,0,2,Executive,,1
202431,35,Company Invited,1,,SmallBusiness,Male,3,3,Basic,4,Married,2,1,3,1,0,Executive,,1
202432,51,Enquiry,3,33,Salaried,Male,2,3,Deluxe,3,Single,2,1,5,1,1,Manager,29026,1
202433,38,Company Invited,1,15,Salaried,Male,3,3,Deluxe,5,Married,5,0,3,0,2,Manager,21893,1
202434,34,Enquiry,1,16,SmallBusiness,Male,2,3,Deluxe,5,Single,2,0,4,0,0,Manager,21125,1
202435,,Enquiry,2,26,SmallBusiness,Female,3,3,Basic,4,Married,1,1,3,0,1,Executive,18669,1
202436,58,Enquiry,1,27,SmallBusiness,Female,3,3,Deluxe,4,Married,5,0,3,1,1,Manager,25008,1
202437,40,Enquiry,2,24,Salaried,Male,2,1,Basic,5,Married,1,0,1,1,1,Executive,17387,1
202438,36,Enquiry,2,,Salaried,Male,2,4,Basic,5,Married,5,1,5,1,1,Executive,19639,1
202439,48,Enquiry,3,8,SmallBusiness,Male,2,4,Deluxe,4,Unmarried,1,1,1,1,0,Manager,22898,1
202440,27,Company Invited,1,30,Salaried,Male,3,4,Basic,3,Single,2,1,3,1,1,Executive,17534,1
202441,51,Enquiry,3,16,Salaried,Female,3,3,Standard,4,Married,6,0,1,1,2,Senior Manager,28142,1
202442,18,Enquiry,3,15,SmallBusiness,Male,2,3,Basic,3,Single,2,0,5,0,1,Executive,16611,1
202443,35,Enquiry,1,13,Salaried,Male,3,3,Basic,4,Single,2,1,3,1,1,Executive,20363,1
202444,42,Enquiry,3,7,Salaried,Fe Male,4,4,Deluxe,3,Unmarried,2,1,2,1,1,Manager,24671,1
202445,50,Company Invited,1,15,Salaried,Male,4,5,Deluxe,4,Divorced,3,0,3,1,3,Manager,23808,0
202446,38,Enquiry,1,9,Free Lancer,Male,4,5,Basic,3,Single,8,1,3,0,1,Executive,20768,1
202447,34,Company Invited,1,10,Salaried,Female,3,4,Basic,3,Divorced,3,1,5,1,2,Executive,21587,0
202448,28,Enquiry,1,9,SmallBusiness,Male,3,4,Basic,4,Divorced,2,0,5,1,1,Executive,22146,0
202449,33,Company Invited,1,9,Salaried,Male,4,4,Basic,3,Unmarried,2,0,5,1,2,Executive,21746,0
202450,60,Enquiry,1,10,SmallBusiness,Female,3,3,Basic,5,Divorced,6,1,2,1,2,Executive,21348,0
202451,31,Enquiry,1,31,Salaried,Male,4,4,Basic,3,Married,3,0,2,0,2,Executive,21371,0
202452,39,Company Invited,1,30,Salaried,Male,3,5,Standard,3,Unmarried,2,0,3,0,1,Senior Manager,28204,0
202453,37,Enquiry,1,34,SmallBusiness,Male,4,4,Deluxe,3,Divorced,8,0,3,1,1,Manager,23915,0
202454,36,Enquiry,1,23,SmallBusiness,Male,3,3,Basic,4,Divorced,2,0,3,1,2,Executive,21104,0
202455,30,Enquiry,1,22,Salaried,Female,3,5,Deluxe,3,Unmarried,2,1,3,0,1,Manager,22871,0
202456,32,Enquiry,1,33,Salaried,Male,3,4,Basic,3,Married,3,0,3,0,2,Executive,21589,0
202457,35,Enquiry,1,26,SmallBusiness,Male,4,4,Basic,3,Married,2,0,3,0,3,Executive,21339,0
202458,29,Enquiry,1,31,Salaried,Male,3,5,Basic,3,Single,7,1,2,0,1,Executive,20706,1
202459,30,Enquiry,1,28,Salaried,Female,3,3,Standard,5,Married,3,0,5,1,2,Senior Manager,28658,0
202460,33,Enquiry,1,12,Salaried,Male,4,3,Basic,4,Married,2,1,2,1,1,Executive,21976,0
202461,23,Company Invited,1,23,SmallBusiness,Male,4,3,Basic,3,Married,3,1,3,0,1,Executive,21613,0
202462,54,Enquiry,3,9,Salaried,Female,4,5,Super Deluxe,3,Divorced,4,0,3,1,1,AVP,34105,0
202463,39,Enquiry,1,9,Salaried,Male,3,4,Basic,3,Unmarried,7,1,4,0,2,Executive,22622,0
202464,25,Company Invited,1,18,Salaried,Female,4,3,Deluxe,3,Married,2,0,3,1,3,Manager,22689,0
202465,37,Enquiry,3,16,Salaried,Male,3,5,Deluxe,5,Unmarried,2,0,2,0,1,Manager,22085,1
202466,35,Enquiry,1,14,Salaried,Female,3,4,Standard,4,Single,2,0,3,1,1,Senior Manager,30672,0
202467,22,Enquiry,1,22,Salaried,Male,4,,Basic,3,Single,3,0,3,1,2,Executive,19910,0
202468,35,Enquiry,1,13,SmallBusiness,Male,3,4,Basic,5,Unmarried,4,0,2,1,2,Executive,21638,1
202469,54,Enquiry,1,12,Salaried,Female,3,4,King,3,Married,,0,5,0,2,VP,37772,0
202470,33,Company Invited,1,23,Salaried,Female,4,6,Basic,5,Unmarried,3,1,4,1,3,Executive,22597,1
202471,43,Enquiry,3,15,SmallBusiness,Male,3,4,Deluxe,4,Divorced,2,0,3,0,2,Manager,25503,0
202472,45,Enquiry,1,14,SmallBusiness,Female,3,5,Standard,3,Divorced,5,0,4,1,1,Senior Manager,28926,0
202473,47,Enquiry,3,9,SmallBusiness,Female,3,4,King,5,Single,,0,2,0,2,VP,37625,0
202474,34,Enquiry,1,9,SmallBusiness,Male,4,4,Basic,3,Single,6,0,3,1,3,Executive,21174,0
202475,45,Enquiry,1,17,Salaried,Male,3,4,Deluxe,3,Divorced,4,1,3,1,2,Manager,25143,0
202476,31,Enquiry,1,16,SmallBusiness,Male,3,5,Basic,3,Single,3,0,4,1,2,Executive,20884,0
202477,40,Enquiry,3,12,Large Business,Male,3,4,Deluxe,3,Divorced,5,0,2,0,2,Manager,20764,1
202478,25,Enquiry,1,7,SmallBusiness,Male,4,4,Basic,3,Divorced,4,1,3,1,3,Executive,20971,1
202479,44,Enquiry,1,9,SmallBusiness,Female,4,3,Basic,3,Married,3,0,2,0,2,Executive,21323,0
